,,timestamp,duration,training_speed,epochs,iterations,samples,training_rmse,training_deviance,training_mae,training_r2,validation_rmse,validation_deviance,validation_mae,validation_r2
0,,2018-10-10 19:16:14, 0.000 sec,,0.0,0,0.0,,,,,,,,
1,,2018-10-10 19:16:14, 0.764 sec,34428 obs/sec,1.0277185501066097,1,482.0,2.8834501139849458,8.314284559839797,2.1640089395802247,0.2319219791809105,2.8193818517606077,7.948914026037072,2.0678173742072854,0.06294804301187829
2,,2018-10-10 19:16:14, 0.893 sec,38804 obs/sec,11.417910447761194,11,5355.0,2.1917372181517787,4.803712033431697,1.6181674828922192,0.5562305325650105,2.775922462981796,7.70574552048692,2.0056191339508884,0.09161378568531464
