,,timestamp,duration,number_of_trees,training_rmse,training_logloss,training_auc,training_lift,training_classification_error,validation_rmse,validation_logloss,validation_auc,validation_lift,validation_classification_error
0,,2018-10-10 20:10:00, 0.691 sec,0.0,,,,,,,,,,
1,,2018-10-10 20:10:00, 0.701 sec,1.0,0.4646601886422926,7.336909344080445,0.7849264705882353,1.6375880012243649,0.21212121212121213,0.4714045207910317,7.675283643313484,0.7774725274725275,1.5976331360946747,0.2222222222222222
2,,2018-10-10 20:10:00, 0.708 sec,2.0,0.4851975542669879,7.800105821378231,0.7604900028161081,1.5995959595959597,0.25,0.4356774205932812,5.232380292302315,0.8131868131868132,1.5351170568561874,0.18518518518518517
3,,2018-10-10 20:10:00, 0.716 sec,3.0,0.4679705287415109,6.549675980588103,0.7806224899598394,1.6887626262626263,0.2645161290322581,0.4530418452861136,4.112272431590947,0.7850274725274725,1.5,0.3148148148148148
4,,2018-10-10 20:10:00, 0.736 sec,4.0,0.45240031216494675,5.745911685259418,0.7911585365853658,1.7432388400130334,0.23595505617977527,0.44324926103424855,2.909696133456148,0.7960164835164836,1.5976331360946747,0.24074074074074073
5,,2018-10-10 20:10:00, 0.743 sec,5.0,0.44943167624803687,5.1467110348775735,0.7956661316211878,1.7421981004070557,0.24742268041237114,0.43354695589170383,2.3061816428485287,0.8028846153846153,1.6153846153846154,0.25925925925925924
6,,2018-10-10 20:10:00, 0.753 sec,6.0,0.43282181347781234,4.340065490809032,0.8096582316765804,1.7889237199582027,0.23,0.43905880442698786,2.320969425636184,0.7939560439560439,1.5576923076923077,0.2777777777777778
7,,2018-10-10 20:10:00, 0.761 sec,7.0,0.4369910197804528,4.3768410041320935,0.8016917293233082,1.8072528564331845,0.21739130434782608,0.41273656722285046,2.268169125062687,0.8331043956043956,1.5576923076923077,0.18518518518518517
8,,2018-10-10 20:10:00, 0.768 sec,8.0,0.4282617744751732,3.545988476193003,0.8137943618283003,1.8413767302656192,0.21428571428571427,0.39920682353968473,1.6552441239005788,0.8516483516483516,1.4835164835164836,0.18518518518518517
9,,2018-10-10 20:10:00, 0.773 sec,9.0,0.4352002329479658,3.373269669582455,0.8028973950026582,1.8225391166567637,0.22535211267605634,0.3887210690098206,1.6398265649865422,0.8605769230769231,1.3846153846153846,0.18518518518518517
10,,2018-10-10 20:10:00, 0.781 sec,10.0,0.4276268289863233,2.9093891349495933,0.809144072301967,1.8326745718050066,0.22535211267605634,0.39472873473046,1.6525346187421532,0.8571428571428571,1.3846153846153846,0.18518518518518517
11,,2018-10-10 20:10:00, 0.787 sec,11.0,0.42535435773540864,2.5954173883015095,0.8134387351778656,1.7773288439955106,0.21962616822429906,0.3906482920878563,1.6449286209214011,0.8626373626373626,1.3846153846153846,0.18518518518518517
12,,2018-10-10 20:10:00, 0.794 sec,12.0,0.4188684667738598,2.2816815920348295,0.8204216073781291,1.8528138528138527,0.22429906542056074,0.3931656663629908,1.0880702326339702,0.8578296703296704,1.5576923076923077,0.2037037037037037
