,,timestamp,duration,number_of_trees,training_rmse,training_logloss,training_auc,training_lift,training_classification_error,validation_rmse,validation_logloss,validation_auc,validation_lift,validation_classification_error
0,,2018-10-10 20:09:59, 3.894 sec,0.0,,,,,,,,,,
1,,2018-10-10 20:09:59, 3.905 sec,1.0,0.48304589153964794,7.847273240994685,0.7711621233859397,1.5358851674641147,0.24,0.4953487361146391,8.327726672488867,0.7561813186813187,1.4538461538461538,0.24074074074074073
2,,2018-10-10 20:09:59, 3.914 sec,2.0,0.49595135037167093,7.8549775069604655,0.751238591916558,1.6314084238612543,0.27419354838709675,0.4370036867375631,4.649445003409368,0.8083791208791208,1.6615384615384616,0.25925925925925924
3,,2018-10-10 20:09:59, 3.922 sec,3.0,0.5034390928855236,7.5205279463943615,0.7423739051646028,1.6300712038416956,0.2822085889570552,0.42127085800286396,3.4358783586107395,0.8276098901098902,1.6875,0.24074074074074073
4,,2018-10-10 20:09:59, 3.936 sec,4.0,0.5009805200883288,7.045736634561976,0.7425160811479466,1.662781662781663,0.29444444444444445,0.4197800349918726,2.8546014485237174,0.8276098901098902,1.5104895104895106,0.24074074074074073
5,,2018-10-10 20:09:59, 3.946 sec,5.0,0.49538366019210867,6.361528060188203,0.7457777777777779,1.6603718342848777,0.3105263157894737,0.4066575590965578,2.2579220961371598,0.8351648351648351,1.4538461538461538,0.18518518518518517
6,,2018-10-10 20:09:59, 3.954 sec,6.0,0.465468759574923,4.846166050951567,0.7789105594956659,1.6847890671420083,0.297029702970297,0.3998134853219279,2.2482421125865213,0.8434065934065934,1.2980769230769231,0.18518518518518517
7,,2018-10-10 20:09:59, 3.961 sec,7.0,0.4538527147045598,4.256242970835878,0.789649024024024,1.6295260295260294,0.28019323671497587,0.3982909445277652,1.6517147572435722,0.842032967032967,1.3846153846153846,0.18518518518518517
8,,2018-10-10 20:09:59, 3.968 sec,8.0,0.43875202138893304,3.5766924747059483,0.8066463864306785,1.6932659932659933,0.24880382775119617,0.40780507212619593,1.6724373655755198,0.8337912087912088,1.2461538461538462,0.18518518518518517
9,,2018-10-10 20:09:59, 3.976 sec,9.0,0.43467852148388336,3.5447886155153068,0.8102311721148636,1.7065390749601277,0.25118483412322273,0.39624148692171707,1.6400093871700305,0.8598901098901098,1.2461538461538462,0.16666666666666666
10,,2018-10-10 20:09:59, 3.984 sec,10.0,0.42391203040358444,3.1961221281117163,0.8214729370008874,1.745920745920746,0.22535211267605634,0.3922277305247458,1.6347104702458632,0.8660714285714286,1.2461538461538462,0.16666666666666666
11,,2018-10-10 20:09:59, 3.991 sec,11.0,0.406614955159455,2.411771686979567,0.8418811002661934,1.8326745718050066,0.22065727699530516,0.3917479840559968,1.0437087883331344,0.8653846153846153,1.5576923076923077,0.18518518518518517
12,,2018-10-10 20:09:59, 4.006 sec,12.0,0.4063378097481974,2.4143791519332813,0.8417923691215616,1.8253647586980921,0.22065727699530516,0.39945146287554845,1.0617131630959893,0.8502747252747253,1.3846153846153846,0.18518518518518517
13,,2018-10-10 20:09:59, 4.015 sec,13.0,0.40432081482183996,2.412428354372836,0.8421916592724047,1.8013468013468015,0.22065727699530516,0.39802134987894366,1.05968429853417,0.8523351648351649,1.0384615384615385,0.2037037037037037
14,,2018-10-10 20:09:59, 4.024 sec,14.0,0.40180397087868075,2.2501446228211286,0.846947738252086,1.792559743779256,0.2102803738317757,0.3942076354713917,1.0534541755694244,0.8578296703296704,1.0384615384615385,0.18518518518518517
